filer_ein,filer_name,receipt_amt,govt_amt,contrib_amt,tax_year,xml_name
570821809,BROCKWOOD COMMUNITY ASSOCIATION INC,623221,409180,0,2023,202433539349300033
510252558,NORTHERN VIRGINIA EMERGENCY MEDICAL SERVICES COUNCIL INC,589702,310906,41256,2023,202403489349301125
871244642,Tecumseh Tomorrows Inc,265257,265257,0,2023,202413489349300136
593706138,FIFTH CIRCUIT PUBLIC GUARDIAN,883978,788131,89850,2023,202413399349300611
208954604,Anglican Relief and Development Fund,3287242,0,2676934,2023,202413549349300816
810815665,UNICYCLE,475591,0,475591,2023,202443279349300124
454278122,LUNCHES OF LOVE,528970,0,528013,2023,202413389349301101
204729973,ECHO COMMUNITY,1174645,0,1072055,2023,202433329349300538
521327965,HARRISONBURG CRISIS PREGNANCY,662421,0,644268,2023,202443519349300209
566049503,NORTH CAROLINA STATE UNIVERSITY,86100919,0,33745879,2023,202403529349301210
261571606,The Pillsbury Winthrop Shaw Pittman,500000,0,500000,2023,202403509349300150
210634556,Boys & Girls Clubs of Mercer County Inc,6466525,1640010,1611146,2023,202403549349300340
233102135,WON INSTITUTE OF GRADUATE STUDIES,2956619,0,334111,2023,202413409349300611
860998307,Arizona Academy of the Performing Arts Inc,1560278,0,269083,2023,202433339349300003
274234469,SWINGPALS INC,503818,0,444513,2023,202443549349301709
061534092,Hospital For Special Care Foundation Inc,1789197,0,772064,2023,202443519349301429
850845833,Marin Healthy Youth Partnerships,1680267,191251,1381059,2023,202423289349300402
521173590,ADVOCATES FOR YOUTH,12629014,826670,11208427,2023,202423399349300912
920147354,INTERIOR COMMUNITY HEALTH CENTER,7730360,3817649,84304,2023,202423519349301577
650043354,SARASOTA-MANATEE ASSOC FOR RIDING,316002,13391,262977,2023,202403529349300430
362662739,SPERTUS INSTITUTE FOR,6348817,0,2194145,2023,202433479349301618
852688298,LE SALLAY AND MARABOU INTERNATIONAL STUDIES INC,396034,0,396034,2023,202423479349300807
472158694,CENTER FOR TECHNOLOGY AND CIVIC LIFE,12230278,0,8496773,2023,202443519349301654
061516101,ADVOCACY UNLIMITED INC,2332786,2265286,15365,2023,202443489349300809
581482588,Pender Adult Services Inc,3463325,1720904,52392,2023,202413449349301216
474349289,THE BILL COOK FOUNDATION INC,1166006,0,1154222,2023,202433469349300108
822893712,Malibu Gives,270362,0,270362,2023,202423279349301427
465291016,RISE TAMPA OUR POLICE FOUNDATION,367896,0,267018,2023,202433469349300203
510470619,CENTRAL KANSAS COORDINATED TRANST,1818584,1818184,0,2023,202403329349300930
760552018,JOHNSON & JOHNSON ACTIVITIES INC,477170,0,477170,2023,202413319349300601
521815293,MID SHORE BEHAVIORAL HEALTH INC,16312751,16016350,0,2023,202413449349300336
830378196,Samaritan House Inc,369820,0,337450,2023,202403519349301615
370920535,MENTAL HEALTH CENTERS OF WESTERN IL,4013691,247762,1031265,2023,202413399349300111
832927568,TEAM HASHEM INC,1058719,0,1058719,2023,202403319349301490
751446346,THE WAY BACK HOUSE INC,459499,0,449465,2023,202403529349301510
461484114,HARTFORD PERFORMS INC,1067185,585512,394210,2023,202433479349300738
821372780,MUTT MISFITS SOCIETY,452183,0,408784,2023,202423529349300007
680087976,Fair Housing Advocates of Northern California,1839889,1092308,132620,2023,202413489349300601
431002623,Maranatha Village Inc,14796110,27280,343955,2023,202413409349300111
731209617,Northeastern Oklahoma A&M College,3981123,0,1101356,2023,202443519349300774
133914074,ROCKLAND JEWISH COMMUNITY CENTER CORP,1577740,0,284623,2023,202403519349300760
854209627,Front Range Area Health Education Center,1674144,0,1670923,2023,202433309349300758
631185861,GREENE COUNTY ASSOCIATION OF VOLUNTEER,487746,0,486018,2023,202443329349300924
237080367,Illinois Right to Life Committee,442617,0,279146,2023,202403279349300630
741926301,HOUSTON PUBLIC LIBRARY FOUNDATION,825891,0,699308,2023,202423549349300022
201862968,AYER SHIRLEY EDUCATION FOUNDATION INC,482172,0,434799,2023,202433319349301048
812615493,PACK PEOPLE OF ACTION CARING FOR KIDS,1074761,0,1074718,2023,202443279349300209
510190780,FRIENDS OF THE LEVITT PAVILION INC,1512685,90730,455107,2023,202433489349301213
316402630,BEHAVIORAL HEALTHCARE PARTNERS OF,11249722,926627,144512,2023,202433409349301503
262677473,Judah Ministries International Worship,278212,0,278212,2023,202433499349300503
591650909,LIGHTHOUSE OF BROWARD COUNTY INC,19690078,1684229,1570200,2023,202413479349300136
465612227,VAULT FOSTERING COMMUNITY,439491,0,337550,2023,202433419349300213
720851751,CANE RIVER CHILDREN'S SERVICES INC,1334487,1193065,47876,2023,202423379349300822
133345308,AMHERST EARLY MUSIC INC,747800,0,303496,2023,202443519349300124
271873580,PROJECT HOPE WORLDWIDE,1175767,0,1013560,2023,202413329349300436
911191751,Bryant Elementary PTSA 61560,422529,0,394997,2023,202403509349300000
061418894,THE LAST GREEN VALLEY INC,932462,699069,123411,2023,202443539349301019
540952630,OAR of Fairfax County,1659965,1133266,435053,2023,202433389349300213
204460906,YBQC,278414,265877,11077,2023,202433409349300728
660329532,Salud Integral de la Montana Inc,126086433,12096892,226555,2023,202423519349300207
570891008,COMMUNITY MEDICINE FOUNDATION INC,13618509,3927908,80547,2023,202423489349300807
611431665,COLO FOUNDATION FOR WATER EDUCATION,777303,185794,149144,2023,202433419349300618
411707738,WINONA AREA PUBLIC SCHOOLS FOUNDATION,1472453,0,385309,2023,202423549349300127
521496434,FOR ALL SEASONS INC,9952144,5150246,458008,2023,202433399349300323
133466792,Lenape Bloemendael District Management Assoc Inc,566621,534791,27270,2023,202443519349301579
270243741,PLACE OF HOPE IN HAITI INC,257525,0,257510,2023,202443549349300204
204388240,NEVADA BLIND CHILDREN'S FOUNDATION,1529621,500000,794319,2023,202433319349300433
010621733,EIZER BACHURIM D'MONSEY,2821901,0,2821831,2023,202403519349300130
721455626,BAYOU COUNTRY CHILDREN'S MUSEUM INC,918287,77336,178965,2023,202413379349300721
541802019,VIRGINIA ASSOCIATION OF FREE AND,7908072,6796400,238319,2023,202433319349301618
751743881,GARZA COUNTY TRAILBLAZERS INC,279521,178347,92409,2023,202433449349300133
363622298,GIFT FROM THE HEART FUNDATION INC,969341,0,553370,2023,202433389349300618
814975732,ONE CAMDEN INC,1638036,0,1638036,2023,202433449349301013
592305471,FLORIDA SOCIETY OF CLINICAL ONCOLOGY INC,2803382,0,351353,2023,202403539349300405
680565688,The Red Road Inc,375584,0,375584,2023,202423539349301112
222986809,Good Shepherd Food Bank,107305157,24294969,70333631,2023,202403279349301140
596002104,CLARA WHITE MISSION INC,2065502,1821132,0,2023,202423289349300507
042628350,DEVELOPMENTAL EVALUATION AND ADJUSTMENT,5494438,2742875,2642649,2023,202433309349301028
010485193,MOUNT DAVID HOUSING INC,441598,397576,0,2023,202403529349301315
900123234,LITITZ CHRISTIAN SCHOOL,3927296,426351,113305,2023,202433459349300703
581077096,GAINESVILLE INDEPENDENT SCHOOL INC,17755003,0,4285687,2023,202413539349300806
455594163,MASJID IBRAHIM,849901,0,808795,2023,202423309349300962
580836285,THE ARC MACON INC,5471274,271951,178029,2023,202403549349300510
390806285,UNITED WAY OF KENOSHA COUNTY INC,1110288,62854,512413,2023,202413329349300336
341585873,MARION SHELTER PROGRAM INC,345906,156727,149665,2023,202433399349301203
201560947,KEREN ZICHRON ARYEH LEIB,1739871,0,1693537,2023,202433449349300238
200703831,POSSIBILITIES AFRICA,657907,0,648650,2023,202433419349300118
237162049,THE ARC - JEFFERSON CLEAR CREEK,1740669,0,1581897,2023,202423279349301522
521573451,APPALACHIAN INDEPENDENCE CENTER,547863,501711,1922,2023,202413479349301021
650230079,INDIAN RIVER COUNTY HABITAT,12445913,285602,3713035,2023,202443549349300504
470614058,THE SPOUSE SEXUAL ABUSE FAMILY EDUCATION,890297,0,761239,2023,202403459349300800
820722924,Tulsa Juneteenth,451068,0,389626,2023,202413379349300016
201933798,Friends of Tzeirei Chabad in Israel Inc,742243,0,640051,2023,202413339349300206
620869547,PROGRESS INC,13104225,0,255155,2023,202413529349300901
473172897,AIM ANGELS IN MOTION,409684,0,380089,2023,202433319349301118
811706481,Forensic Evaluation Service Center,852303,550213,0,2023,202423539349300732
743002717,AUSTIN AREA MENTAL HEALTH CONSUMERS,740194,668262,63640,2023,202433389349300118
465215702,TRANSFORMING THE BAY WITH CHRIST,1084929,0,1045254,2023,202433459349301123
455083789,PACIFIC DENTAL SERVICES FOUNDATION,2472109,0,1120150,2023,202443399349300949
522076894,LIFE PIECES TO MASTERPIECES,4446336,769775,3586672,2023,202433379349300048
841190830,CRESTED BUTTE LAND TRUST,1549912,1078234,0,2023,202423529349301022
251269524,SAFENET INC,2829459,1214590,547419,2023,202413539349300236
046364350,REGIONAL ENVIRONMENTAL COUNCIL INC,3116226,0,2006359,2023,202423419349300442
926010100,LITERACY COUNCIL OF ALASKA,1060365,677257,94499,2023,202423399349301407
561214119,STEDMAN-WADE HEALTH SERVICES INC,8778815,2744248,0,2023,202423309349300407
841910163,THE CREATIVE SCHOOL INC,1009351,0,298011,2023,202413279349301011
942295483,PALO ALTO PLAYERS,1203452,0,410554,2023,202443319349301034
260066572,NATIONAL CHURCH RESIDENCES OF,467485,266156,0,2023,202423389349300317
474309324,FAMILY HOPE INTERNATIONAL,714238,0,714238,2023,202423419349300317
873498906,SCIENCE COACH INC,766536,0,662837,2023,202433549349300428
561070364,FORSYTH TECHNICAL COMMUNITY COLLEGE,4981447,20000,1064585,2023,202403489349300600
581376661,CHURCHLAND FIRE DEPARTMENT,414675,403495,0,2023,202403379349301005
742155358,MESA COUNTY LAND CONSERVANCY INC,7274240,405499,6693077,2023,202423409349301407
630321464,UNITED WAY OF WEST ALABAMA INC,6391329,263895,61342,2023,202423379349300512
815402852,EDUCATE YOUTH INC,276273,276273,0,2023,202403409349300110
251753115,Cumberland Valley Animal Shelter Inc,859615,52050,337453,2023,202413539349300201
454243194,ARLINGTON II NON-PROFIT HOUSING CORP,743617,426072,0,2023,202413549349300441
383765547,Heart of Ohio Family Health Centers,22108630,3872057,1638360,2023,202423279349300932
272123983,FRANKLIN ACADEMY FOUNDATION INC,117695471,109367565,0,2023,202443459349300224
710778193,Garland County CASA Program,353825,228075,125750,2023,202403459349300230
541121334,WOMEN'S RESOURCE CENTER OF THE NEW,2157701,1653832,428479,2023,202433319349300903
475444274,LATINO PILOT ASSN INC,903485,0,741344,2023,202433549349301208
561363679,ELI WHITNEY VOLUNTEER FIRE,941636,882903,13520,2023,202413279349300606
237101061,MINNESOTA STATE UNIVERSITY,12756875,0,2933476,2023,202443449349300314
570804618,EAST COOPER MEALS ON WHEELS INC,1372987,171951,1164095,2023,202433459349300938
010211488,Trustees of Bloomfield Academy,908513,198000,131197,2023,202433519349300708
931051752,COOS COUNTY HABITAT FOR HUMANITY,563385,0,267066,2023,202423489349300537
811843120,FIRST STATE SQUASH INC,652816,178745,270769,2023,202423449349300037
991451509,FRIENDSHIP HOUSE 1873,2154195,0,2154195,2023,202433489349300903
750886455,JOHN S ARMSTRONG SCHOOL PTA,1707560,0,455267,2023,202443399349300104
461289382,VERITAS PREPARATORY SCHOOL INC,2518835,0,254140,2023,202443309349301104
020523308,BLUE OCEAN SOCIETY FOR,498898,73979,211462,2023,202413519349300756
042534161,CHAPEL HILL-CHAUNCY HALL SCHOOL,18390064,0,1436136,2023,202423399349301307
161587793,KING CENTER CHARTER SCHOOL,6034747,414510,6752,2023,202443389349300734
720566460,CHRISTIAN SCHOOLS INC,10253179,357876,89657,2023,202413299349300151
381359260,HEBREW FREE LOAN ASSOCIATION,1178121,0,871782,2023,202423389349300417
770155782,GLOBAL FUND FOR WOMEN INC,59708849,6811543,26528481,2023,202443379349300419
371532379,Vanguard Classical School Inc,18349873,1838624,21663,2023,202423409349301452
830979742,HUB CITY OUTREACH CENTER,385543,381212,4331,2023,202423519349300837
953864201,PINEWOOD MANOR BREMERTON,449119,291371,114,2023,202403479349300705
581787408,UNIVERSITY OF LOUISIANA SYSTEM FOUNDATION,418051,0,413200,2023,202443449349301234
251197287,UNITED COMMUNITY INDEPENDENCE PROGRAMS,20583892,689769,0,2023,202433549349301103
581311669,CHATTANOOGA STATE COMMUNITY,910358,0,404504,2023,202403419349301100
251620421,A SAFE PLACE,671282,586091,64984,2023,202423459349300607
351687064,HABITAT FOR HUMANITY OF GREATER,9203630,145072,3408096,2023,202423419349300417
465578549,COLLEGE MENTORING EXPERIENCE,435967,370126,65841,2023,202403449349300400
863128460,KENOSHA CHRISTIAN ACADEMY,1365735,85487,598394,2023,202403409349300610
952223398,South Bay Pioneers Inc,341691,0,251196,2023,202403309349301145
020681679,ARAMAIC BROADCASTING NETWORK INC,545012,0,541878,2023,202413549349300341
561471510,THE SHEPHERD'S CENTER OF,623113,76418,371864,2023,202423489349301417
412205343,D STREET SENIOR HOUSING INC,531571,278779,0,2023,202443549349300834
208823721,Gainesville Opportunity Center Inc,596172,449030,141463,2023,202433549349301508
832658901,SEA DOG THEATER INC,381830,41997,246621,2023,202423329349300132
920045091,Junior Achievement of Alaska Inc,780681,0,258213,2023,202403329349301425
911151493,WESTSIDE SCHOOL,11483959,0,469704,2023,202403449349301220
800477773,MINISTERIOS EL JORDAN,507473,0,507473,2023,202403309349300765
814989645,DAYFORCE CARES US,540553,0,459063,2023,202403379349300125
650866677,AMERICAN ASSOCIATION OF CAREGIVING,1843460,0,1482980,2023,202423309349301272
770249504,HOI QUAN CUU LONG MEKONG COMM CTR INC,3074664,2985470,55515,2023,202403479349301670
452080993,THE SALISBURY SCHOOL EDUCATIONAL FOUNDATION INC,371461,0,301517,2023,202413549349301556
455119173,ALLENFORCE,530401,0,498206,2023,202433519349301223
262488787,SAINT VINCENT DEPAUL CABRINI,1565492,275000,126516,2023,202423399349300527
582145537,POLK COUNTY WOMENS SHELTER INC,949082,602731,153778,2023,202443399349300604
273160598,FUTURE SMILES,1357323,33526,674309,2023,202433319349300418
412216434,YOUTHBASE INC,314032,0,308481,2023,202403479349300915
951643367,St Vincent's Institution,9444127,281079,3009653,2023,202433409349301123
274336007,TYRRELL COUNTY INNER BANKS HOTLINE,371211,352653,0,2023,202403549349300630
042203831,COTUIT LIBRARY ASSOCIATION,1279451,278802,189001,2023,202423549349301327
812829202,Compass for Kids Inc,2253930,0,1024425,2023,202413319349300446
453943245,Tomorrows Leaders NYC,1174539,0,1174128,2023,202433389349300633
943419253,CASA of the 5th Judicial Dist Inc,359383,323152,31412,2023,202423459349300817
330869767,UNITY CHRISTIAN FELLOWSHIP,493157,0,493157,2023,202413309349301356
237087887,AUTISM SOCIETY OF NORTH CAROLINA,27980992,3495871,1957257,2023,202433489349300418
943267103,ASSISTIVE TECHNOLOGY RESOURCE,961835,935986,1230,2023,202403279349300315
330469882,GOOD SHEPHERD MINISTRIES INTERNATIONAL,1450759,0,454064,2023,202403309349300975
200833998,FRIENDS OF SOUTH LOUISIANA WETLANDS,687788,83367,186330,2023,202413379349300336
850913028,CHASING M'S FOUNDATION INC,9419013,0,9205975,2023,202413429349300601
364818170,PALM BEACH COUNTY FOOD PROJECT INC,414362,0,414362,2023,202423519349301007
593742789,NORTHEAST FLORIDA BUILDERS ASSOCIATION BUILDERS CARE INC,815395,0,292308,2023,202433449349300513
201854310,Adore Ministries Inc,772207,0,442514,2023,202433479349300143
271043560,Richfield Youth Baseball and Softball Association Inc,260983,0,256817,2023,202433329349301668
237027179,CHOP POINT INC,1144670,0,385045,2023,202423539349300412
851596185,HELLENIC CLASSICAL CHARTER,19094118,936316,221368,2023,202433549349300933
873403593,Hargis Christian Camp Inc,2545972,0,2202479,2023,202403289349300510
872782024,YOUR KINGDOM COME,269377,0,269377,2023,202433309349300528
591094757,THE HUMANE SOCIETY OF THE NATURE,1371598,0,1143862,2023,202433419349301013
363925500,CENTRAL MONTANA HEAD START,1509343,1504762,2790,2023,202413329349300721
920341006,MINISTERIOS EL JORDAN WEBSTER CITY,406402,0,406402,2023,202433309349301408
943257988,VISTA CHINO SENIOR HOUSING INC,657800,442214,0,2023,202403549349300130
956121940,CHALCEDON INC,1225362,0,1115821,2023,202433469349301558
581999717,HABITAT FOR HUMANITY - SANFORD AREA,2272053,0,1312953,2023,202423279349300722
591417397,BORINQUEN HEALTH CARE CENTER INC,67605536,21710909,8899767,2023,202423519349300127
320282058,SOUTHERN PINES LAND & HOUSING TRUST,555318,0,528268,2023,202433519349300918
943455260,BANDON COMMUNITY HEALTH CENTER,11068154,2077843,21048,2023,202443519349301424
320132713,RANDALLSTOWN II NON-PROFIT HOUSING,825340,374329,0,2023,202423549349300207
462052184,NOT FORGOTTEN OUTREACH INC,375528,326434,23779,2023,202443539349300519
800301212,Alliance for Equity in,910201,816802,92778,2023,202413459349300741
223363270,THE FRIENDS OF JEAN WEBSTER INC,291849,0,291849,2023,202433399349300003
834176737,REPURPOSE WARDROBE STYLE FOR GOOD,697198,0,448354,2023,202433449349300213
376052282,Macoupin Center for the Developmentally Disabled,396324,35000,224819,2023,202413309349300241
363089796,ANEW BUILDING BEYOND VIOLENCE AND ABUSE,3982937,3269366,482236,2023,202423539349300312
844467340,CLINICA SAN LUCAS GRACIAS,430118,0,418670,2023,202443319349300804
561389912,BACK SWAMP VOLUNTEER FIRE DEPARTMENT INC,503175,375110,692,2023,202413489349301566
813107573,AFIA HOLDING COMPANY,5175095,0,3621500,2023,202433309349300228
362210007,THE ASSOCIATION OF ILLIANA CHRISTIAN HIGH SCHOOL OF INDIANA INC,19326760,40674,8370211,2023,202423469349300622
060732917,THE WHITBY SCHOOL INCORPORATED,17153977,22189,690402,2023,202433459349300913
942861699,PACIFIC COAST KHALSA DIWAN SOCIETY,365546,0,365546,2023,202423399349301027
812453820,PASSAGES AMERICA ISRAEL INC,9230360,0,7041964,2023,202443329349301044
470818922,CUES FUND,10423252,0,7780146,2023,202403419349301220
453597879,Upper Mississippi Academy,4109761,2456245,21537,2023,202413519349301561
030274412,NORTHEAST EMPLOYMENT & TRAINING ORG INC,5489308,5439928,0,2023,202403489349300220
270802234,SLOW BURN THEATRE COMPANY INC,2418053,230113,451332,2023,202443419349300414
272907966,NATIONAL ARAB ORCHESTRA,659795,59007,204646,2023,202423379349300132
820425102,ROSE ADVOCATES INC,984561,907683,60560,2023,202423479349301667
911341558,Global Celebration,2068814,0,1355860,2023,202433519349301508
371251029,QUINCY PUBLIC SCHOOLS FOUNDATION,1247170,0,596908,2023,202423329349300212
463408177,CHRISTIAN MINISTRY ALLIANCE,4837829,0,4784240,2023,202403319349301355
560812213,LOUISE WELLS CAMERON ART MUSEUM,3155118,0,1300296,2023,202403459349300610
480676263,Catholic Charities,2849682,78914,1949337,2023,202403379349300205
205132360,WYANDOTTE NON-PROFIT HOUSING CORPORATION,1113717,430552,0,2023,202413539349301001
331101817,HOPE COMMUNITY PUBLIC CHARTER SCHOOL,8956438,2872045,86296,2023,202403449349301100
460893377,CHESAPEAKE MULTICULTURAL RESOURCE CENTER,1304574,280400,634454,2023,202403489349301400
221950890,COUNT BASIE THEATRE INC,38028827,491098,6140796,2023,202423549349300837
843852795,NATIONAL CHURCH RESIDENCES OF WHEELING,798788,395364,0,2023,202443389349301234
382536891,MONTESSORI CHILDREN'S HOUSE,5821935,0,375769,2023,202413539349301036
650020384,BALLET ETUDES OF SOUTH FLORIDA INC,347194,30681,233744,2023,202403319349301400
231598129,JUNIOR ACHIEVEMENT OF SOUTH CENTRAL PA,2458874,499300,1721837,2023,202423319349300117
060740527,THE DISCOVERY MUSEUM INC,3064341,471342,422896,2023,202403309349300310
371516235,ARTSTREAM INC,705455,108842,377124,2023,202413469349300916
